# Jakob2019 polynomial coefficient LUT
# Resolution: 32x32x32
# Format: c0,c1,c2 (3 polynomial coefficients per RGB grid point)
# Index mapping: index = r*1024 + g*32 + b
# where r,g,b are in [0, 31]
# Polynomial evaluation: U = c0*wl^2 + c1*wl + c2; R = 0.5 + U/(2*sqrt(1+U^2))
# Wavelengths: 360-780nm at 5nm intervals (85 samples)
-0.0003025512,0.3255436267,-87.6306207723
-0.0002437462,0.2604950903,-69.6843216032
-0.0002069584,0.2197655764,-58.4390650873
-0.0001812887,0.1913143198,-50.5746635000
-0.0001619426,0.1698410253,-44.6302888971
-0.0001469075,0.1531187791,-39.9916213300
-0.0001346736,0.1394916852,-36.2052970753
-0.0001245384,0.1281682255,-33.0497699949
-0.0001159228,0.1185233253,-30.3560095072
-0.0001083688,0.1100516118,-27.9849092032
-0.0001017882,0.1026477661,-25.9064484794
-0.0000958484,0.0959448947,-24.0190634246
-0.0000904399,0.0898288481,-22.2927135384
-0.0000853625,0.0840856614,-20.6705859941
-0.0000806416,0.0787219114,-19.1491506824
-0.0000761462,0.0736052114,-17.6958028517
-0.0000717211,0.0685685489,-16.2641094888
-0.0000674285,0.0636599212,-14.8640384302
-0.0000629353,0.0585553414,-13.4152436035
-0.0000584671,0.0534329763,-11.9507255958
-0.0000536244,0.0479450285,-10.3975538117
-0.0000483763,0.0419523026,-8.6911721657
-0.0000428196,0.0356508237,-6.9077285089
-0.0000360695,0.0279970688,-4.7431440730
-0.0000285894,0.0195427342,-2.3592618602
-0.0000194920,0.0092765092,0.5301981212
-0.0000083596,-0.0032644862,4.0530889205
0.0000052308,-0.0185783535,8.3544329640
